max_gray_scale,min_gray_scale,mean_gray_scale,std_gray_scale,mean_luminance,std_luminance,mean_red,std_red,mean_green,std_green,mean_blue,std_blue,ntu
255,84,191.5144215,28.11614396,63.48652133,52.48426253,188.7350201,6.23157391,190.4085382,7.078413281,196.0431056,7.486188794,1
255,83,192.9117059,28.6900213,63.34101691,52.40812186,187.8927848,6.465489333,190.0776655,7.176964038,195.7548237,7.685260012,1
255,81,191.2725206,25.37666872,63.74123969,52.76364957,189.1373017,5.625242955,191.3190717,6.505997815,196.4228339,6.498979267,0
255,96,192.7137378,27.56988216,63.5805522,52.57652963,188.8785779,6.087184484,190.7253708,6.994906301,196.3889988,7.260890211,0
255,95,192.2163692,27.4658446,63.29421813,52.31687899,188.2334217,6.136688165,189.8121811,6.89798899,195.4370782,7.355269003,0
255,87,191.3686869,28.02890243,63.21476551,52.30642431,187.5195744,6.319656235,189.703706,6.941730669,195.3122498,7.647445319,0
255,87,191.3592406,29.17966918,63.21285787,52.33460047,187.2762149,6.641052626,189.7666409,7.171552485,195.3261593,8.028767088,0
255,87,192.3932211,28.69488036,63.30114992,52.39863082,187.6412402,6.558036379,190.0088244,7.092091288,195.5209269,7.817556692,0
255,83,190.4760307,29.86200476,63.14432775,52.27553978,187.130209,6.836819063,189.5531322,7.300256211,195.0235545,8.264292186,1
255,91,190.3921399,28.48823979,63.1330672,52.2574116,187.1324149,6.454141807,189.5011976,7.024189437,195.0636242,7.798071639,0
255,83,190.2048279,28.35974768,63.12191923,52.21825291,187.3292298,6.410908584,189.3992415,7.023210623,195.0308301,7.711803416,0
255,91,192.2975552,28.00665455,63.30188873,52.36861628,187.9086289,6.280879764,189.9390624,7.01818293,195.4553222,7.483287575,0
255,91,191.5998616,28.21060529,63.25069177,52.35374673,187.5928227,6.392155637,189.8453727,7.05778368,195.1860199,7.518283894,0
255,85,193.0784259,24.62343061,63.87808838,52.92178481,189.1606379,5.535660995,191.8348728,6.317518068,196.9309212,6.34050829,0
255,90,190.9336443,29.52913603,62.93659067,52.07931176,186.6969416,6.725607365,188.8742831,7.217925624,194.3921736,8.220600265,0
255,90,190.9506757,28.84567612,62.93890405,52.09322592,186.6207421,6.534185013,188.9081135,7.12235706,194.3775561,7.899523823,0
255,78,191.8645375,28.54017888,63.01679942,52.14436366,186.976727,6.450701086,189.1099719,7.117002129,194.566401,7.681254469,0
255,87,191.9466891,29.03138699,63.2710258,52.34407546,187.8122227,6.569866404,189.8485489,7.219912075,195.3534166,7.881177552,0
255,83,190.8510643,30.90748857,63.16541902,52.27456811,187.2665268,7.037110106,189.578534,7.57957595,195.2468972,8.515398837,0
255,83,191.5771437,30.49568237,63.23235961,52.34163492,187.4024981,6.946708219,189.8044332,7.469431594,195.3902642,8.409321269,0
255,83,190.5901048,30.75696131,63.13678743,52.24358365,187.1804443,7.022412327,189.4795207,7.502982545,195.2915049,8.549533914,0
255,79,190.5186644,30.71727409,63.13553863,52.2480023,187.1603666,6.976668998,189.4866433,7.512505988,195.2281809,8.51594335,0
255,87,189.926908,30.17689405,63.10107832,52.22437211,187.123823,6.802569495,189.3879106,7.415780255,194.8819468,8.334781273,0
255,79,191.5755387,30.44145407,63.22660344,52.31819963,187.4957763,6.881342323,189.7465147,7.457614943,195.450152,8.449960222,0
255,93,192.1556107,25.29126413,63.82449093,52.88359529,189.0607655,5.60964365,191.6814305,6.403149807,196.5179354,6.681685598,0
255,86,191.0392906,29.82664504,62.93017358,52.06683698,186.6442915,6.785497012,188.844212,7.240374891,194.5784474,8.406895693,0
255,95,192.9293902,28.33853516,63.32636912,52.40195341,187.7185559,6.453334375,190.0526814,7.027131005,195.906712,7.681202406,0
255,99,192.2564759,28.36577011,63.29106886,52.38045267,187.6859203,6.470111984,189.9561237,7.067901997,195.4925238,7.605733449,0
255,92,191.04914,28.94139897,63.43612633,52.47551068,188.2593832,6.570268978,190.3373522,7.186166348,196.0548452,7.854816658,0
255,100,191.0222152,28.80953925,63.44582215,52.4913223,188.2991793,6.482566933,190.3798087,7.176337562,195.9199687,7.777673355,0
